gene_symbol	entrez_id
40035	MTCO2P17	NA
40036	MTATP6P17	NA
40037	MTCO3P17	NA
40038	MTND3P17	NA
40039	MTND4LP17	NA
40040	MTND4P30	NA
40041	MTCO1P54	NA
40042	FAM117B	150864
40043	TAFA1	407738
40044	YY1AP1	55249
40045	HIVEP2	3097
40046	SPTBN1-AS2	NA
40047	SELENOK	58515
40048	EML6-AS1	NA
40049	RNU7-81P	NA
40050	TTC39DP	NA
40051	ZNF512	84450
40052	SCAP	22937
40053	HIVEP2-DT	NA
40054	LINC01277	NA
40055	TRHDE	29953
40056	BECN1P2	NA
40057	U3	124901508
40058		105371267
40059	FOXP4-AS1	101060264
40060	CES4A	283848
40061	KAAG1	353219
40062	HPAT5	112590798
40063	SYNE1	23345
40064	CCDC121	79635
40065	GPN1	11321
40066	SHISA5	51246
40067	OR6C7P	NA
40068	NARF	26502
40069	OR6C75	390323
40070	OR6C73P	NA
40071	PHC1P1	NA
40072	OR6C76	390326
40073	ASS1P14	NA
40074	OR6C69P	NA
40075	OR6C72P	NA
40076	PTPRJ-AS1	NA
40077	OR6C6	283365
40078	OR6C5P	NA
40079	NUP160	23279
40080	ANP32D	23519
40081	C12orf54	121273
40082	RPS10P20	NA
40083	LALBA	3906
40084	FAHD1	81889
40085	NUDT16L1	84309
40086	NEUROD4	58158
40087	OR9K1P	NA
40088	OR9K2	441639
40089	OR9R1P	NA
40090	LITAFD	101929989
40091	PRSS41	360226
40092	TP53TG3B	653550
40093	TP53TG3B	729355
40094	TP53TG3B	102723655
40095	TP53TG3B	102723713
40096	TP53TG3B	102724101
40097	MOB3A	126308
40098	CCDC174	51244
40099	TP53TG3D	729264
40100	TP53TG3D	102723655
40101	TP53TG3D	102723713
40102	TP53TG3E	653550
40103	TP53TG3E	102724101
40104	RPL13AP20	387841
40105	IZUMO4	113177
40106	GPRC5A	9052
40107	MIR614	693199
40108		124903100
40109	HEBP1	50865
40110	PHF7	51533
40111	HTR7P1	93164
40112		124906143
40113	SUPT7L	9913
40114	RNA5SP366	NA
40115		101928937
40116	GARIN6	196472
40117	PRKAG1	5571
40118	SLC20A1-DT	NA
40119	TBXAS1	6916
40120	PRSS53	339105
40121	RN7SL210P	NA
40122	ADRA2B	151
40123	MAP4K3	8491
40124	RPL31P60	NA
40125	FAAP24	91442
40126	RPS10-NUDT3	100529239
40127	WDR6	11180
40128	PABPN1L	390748
40129	OR7C1	26664
40130	TP53TG3	24150
40131	TP53TG3	653550
40132	TP53TG3	102723655
40133	TP53TG3	102723713
40134	TP53TG3	102724101
40135	RPS10	6204
40136	PCSK4	54760
40137	CPHXL2	112268164
40138	MED24	9862
40139	DOK4	55715
40140	PACSIN1	29993
40141	TKT	7086
40142	ERVK3-1	105372481
40143	CDKN1B	1027
40144	PDE4C	5143
40145	SPDEF	25803
40146	ERP29	10961
40147	IFITM3P3	NA
40148	ILRUN	64771
40149	RASA4B	10156
40150	RASA4B	100271927
40151	RPL7P25	NA
40152	NPIPB2	729978
40153	RN7SL200P	NA
40154	ILRUN-AS1	101929243
40155	NAA25	80018
40156	FOXP4	116113
40157	NPIPB7	440350
40158	NQO1	1728
40159	ABHD14A	25864
40160	AQP12A	375318
40161	GUSBP2	NA
40162	IMMT	10989
40163	GUSBP2	387036
40164	CHST13	166012
40165	CIP2A	57650
40166	ADCY10P1	NA
40167	ADCY10P1	221442
40168	LINC00680	NA
40169	LINC00680	106660612
40170	ANKRD65	441869
40171	TREML3P	NA
40172	TAAR3P	NA
40173	NQO1-DT	NA
40174	TAAR3P	9288
40175	NOB1	28987
40176	PRIM2BP	NA
40177	MIR3657	100500889
40178	LPAL2	NA
40179	SNAP47	116841
40180	TRAFD1	10906
40181	LPAL2	80350
40182	TCP10L3	NA
40183	TCP10L3	6953
40184	TCP10L3	401285
40185	CRBN	51185
40186	ZSCAN5C	649137
40187	PINLYP	390940
40188	H2AC10P	NA
40189	DEFB133	403339
40190	HLA-DRB6	NA
40191	B4GALT2	8704
40192	NFAT5	10725
40193	SELENOV	348303
40194	HLA-DRB6	3128
40195	DPRX	503834
40196	OLFML2B	25903
40197	ZNF602P	NA
40198	NLRP11	204801
40199	RAET1K	NA
40200	RAET1K	646024
40201		730101
40202	MIR6861	102465519
40203	RN7SKP71	NA
40204	RPL7AP60	NA
40205	ZSCAN12P1	NA
40206	GSTA9P	NA
40207	TTC24	164118
40208	HECTD4	283450
40209	IL20	50604
40210	LINC02005	NA
40211	LINC02047	101927346
40212	AKR1B1P2	NA
40213	CNTN3	5067
40214	DNASE2B	58511
40215	CCDC194	110806280
40216	VN1R4	317703
40217	SMIM44	122405565
40218	ARHGAP35	2909
40219	BTN2A3P	NA
40220	OR2L2	26246
40221	NPAS1	4861
40222	OR2L3	391192
40223	BTN2A3P	54718
40224	NIPA2P2	NA
40225	RN7SL294P	NA
40226	MIR4444-2	100846999
40227	B9D1	27077
40228	OR2M4	26245
40229	HNRNPA3P6	NA
40230	MYLKP1	NA
40231	MANEAL	149175
40232	LEKR1	389170
40233	ZNF204P	NA
40234	H2AC2P	NA
40235	SOD2	6648
40236	ADPRH	141
40237	TMEM160	54958
40238	ZC3H4	23211
40239	CLK1	1195
40240	DNAH12	201625
40241	SAE1	10055
40242	KCTD21	283219
40243	USP35	57558
40244	IQSEC3P1	NA
40245		100294145
40246	C2CD5	9847
40247	POLR2H	5437
40248	CAB39	51719
40249	CA5A	763
40250	BBC3	27113
40251	OR2T35	403244
40252	OR10K2	391107
40253	GAB2	9846
40254	IRF2BP2	359948
40255	XIRP2	129446
40256	RBM15	64783
40257	POLR3KP2	NA
40258	SSTR2	6752
40259		400553
40260	MIR3190	100422899
40261	COG1	9382
40262	MIR3191	100422832
40263	CCDC9	26093
40264	LINC02182	101928880
40265	JMJD4	65094
40266	CNOT10	25904
40267	BANP	54971
40268	KLHDC7A	127707
40269	MTX1	4580
40270	ZNF75CP	NA
40271	LINC02728	101928865
40272		101928896
40273	RNU6-311P	NA
40274	COPS8P3	NA
40275	INAFM1	255783
40276	MZF1-AS1	100131691
40277	ATP5MG	10632
40278	ARL8A	127829
40279	C17orf80	55028
40280	LINC01836	NA
40281	NACC1	112939
40282	GPR37L1	9283
40283	NARS2	79731
40284	PSMD8	5714
40285	SNX27	81609
40286	CPSF4L	642843
40287	ATF2	1386
40288	CDC42EP4	23580
40289	AP3D1	8943
40290	FAM104A	84923
40291	MST1	4485
40292	RNU6-638P	NA
40293	RPL9P29	NA
40294	AFMID	125061
40295	RNA5SP428	NA
40296	LINC00920	NA
40297	BEAN1	146227
40298	RNF222	643904
40299	UTS2B	257313
40300	C17orf99	100141515
40301	CELF3	11189
40302	USP7	7874
40303	GSG1L2	644070
40304	DHRS7B	25979
40305	FGF6	2251
40306	GLOD4	51031
40307	DDIT3	1649
40308	EMSY	56946
40309	ANAPC7	51434
40310	RIIAD1	284485
40311	MRPL9	65005
40312	ANGPTL6	83854
40313	DNAH2	146754
40314	RELB	5971
40315	SNORA6	574040
40316	NFU1P1	NA
40317	MOBP	4336
40318	OAZ3	51686
40319	CLASRP	11129
40320	TMEM132C	92293
40321	BOLA2	552900
40322	OR6C65	403282
40323	BOLA2-SMG1P6	107282092
40324	ATG101	60673
40325	NUTF2	10204
40326	MED12L	116931
40327	LINGO4	339398
40328	CLEC12B	387837
40329	C2CD4D-AS1	NA
40330	THEM5	284486
40331	THEM4	117145
40332	RSL1D1-DT	NA
40333		105371264
40334	TAFA2	338811
40335	KRT8P28	NA
40336	S100A10	6281
40337		102724859
40338	NBPF18P	NA
40339	STIL	6491
40340	ZNF384	171017
40341	RNU6-611P	NA
40342	ZNF296	162979
40343	GEMIN7-AS1	NA
40344	GEMIN7	79760
40345	CEP43	11116
40346	EIF5AP3	NA
40347	INS-IGF2	723961
40348	TBC1D17	79735
40349	NIF3L1	60491
40350	SETD2	29072
40351	MIR483	619552
40352	IGF2-AS	51214
40353	INS	3630
40354	LINC02185	NA
40355	SPDYE4	388333
40356	FOXC2-AS1	NA
40357	LINC01569	NA
40358	USP36	57602
40359	TH	7054
40360	LINC01572	101927957
40361	CYP20A1	57404
40362	NUP62	23636
40363	PHETA1	144717
40364	UTRN	7402
40365	LINC02192	100507534
40366		102723323
40367	SLCO1A2	6579
40368	CRNDE	101927480
40369	HTR3C	170572
40370	IZUMO2	126123
40371	SNAI3-AS1	197187
40372	HTR3C2P	NA
40373	HTR3E-AS1	106478970
40374	HTR3E	285242
40375	C1orf68	100129271
40376	LCEP2	NA
40377	LCEP1	NA
40378	LCE1F	353137
40379	LCE1E	353135
40380	U2AF2	11338
40381	LCE1D	353134
40382	LINC02195	105371152
40383	NCDN	23154
40384	MAFTRR	102467146
40385	PLEKHG7	440107
40386	MMP25-AS1	NA
40387	MAP3K10	4294
40388	MIR4686	100616126
40389	PITPNM2	57605
40390	ASCL2	430
40391	C11orf21	29125
40392	RUSF1-DT	NA
40393	ZFHX3-AS1	NA
40394	NCKAP5	344148
40395	TSPAN32	10077
40396	HSP90AA5P	NA
40397	EIF2B5-DT	NA
40398		105371366
40399		124903732
40400	TTC9B	148014
40401	ABCF3	55324
40402	NUP93-DT	105371286
40403	CCNP	79935
40404	DNAJA2-DT	NA
40405	TFAP2E	339488
40406	DST	667
40407		124903659
40408	ZNF778-DT	NA
40409	AMY1A	276
40410	AMY1A	124905658
40411	AMY1A	124905660
40412	AMY1A	124905666
40413	AMY1A	124905668
40414	THAP4	51078
40415	CDIPTOSP	440356
40416	AKT2	208
40417	ASGR2	433
40418	SNHG9	NA
40419	MBTPS1-DT	NA
40420	TMEM52B	120939
40421	ZNF213-AS1	NA
40422	DEPDC4	120863
40423	POTEE	445582
40424	AMY1B	277
40425	AMY1B	279
40426	AMY1B	124905658
40427	AMY1B	124905660
40428	AMY1B	124905666
40429	AMY1B	124905668
40430	PYY	5697
40431	PLEKHG6	55200
40432	RNU6-878P	NA
40433	CD81-AS1	101927682
40434	MIR4734	100616203
40435	COG4	25839
40436	RPL26P30	NA
40437	SETD5	55209
40438	DGKZ	8525
40439	AMY1C	278
40440	AMY1C	124905658
40441	AMY1C	124905660
40442	AMY1C	124905666
40443	AMY1C	124905668
40444	HPDL	84842
40445	OR2L5	81466
40446	MAN1C1	57134
40447	MIR4726	100616153
40448	PMS1	5378
40449	RNA5SP440	NA
40450	SLC41A2	84102
40451	SELENON	57190
40452	PWP1	11137
40453	MAB21L3	126868
40454	RNU6-866P	NA
40455	NFASC	23114
40456	PRDM4	11108
40457	MIR4727	100616416
40458	KCNH6	81033
40459	CLEC16A	23274
40460	PRDM4-AS1	101929162
40461	ASCL4	121549
40462	TMEM132B	114795
40463	MIR641	693226
40464	RNU6-945P	NA
40465	C19orf47	126526
40466	PCBP2	5094
40467	DCAF7	10238
40468		101928708
40469	BLVRB	645
40470		101928682
40471	RPSAP31	NA
40472	C16orf95-DT	101928659
40473	MIR4448	100616127
40474	CYP2AB1P	NA
40475	FBXO31	79791
40476	ABCC5	10057
40477	TACO1	51204
40478	MAP1LC3B	81631
40479	TBKBP1	9755
40480	CD3D	915
40481	CD3G	917
40482	ATXN7L3	56970
40483	LINC02175	283887
40484	CNTN2	6900
40485	ANKRD36	375248
40486	SCML2P2	NA
40487	LCMT1-AS1	NA
40488	LCMT1	51451
40489	CASP1	834
40490	HEXIM2	124790
40491	CFLAR	8837
40492	DPP9-AS1	100131094
40493	SLC16A11	162515
40494	MIR7-3	407045
40495	LCMT1-AS2	100506655
40496	RN7SL557P	NA
40497	AQP8	343
40498	LINC01842	NA
40499		101928517
40500	DCAKD	79877
40501	TEX14BP	644050
40502	ZKSCAN2	342357
40503	CLPB	81570
40504	ZKSCAN2-DT	NA
40505	PKD1L2	114780
40506	LINC00906	148145
40507	ABCC5-AS1	100873982
40508	EEF1A1P8	NA
40509	HTR3D	200909
40510	ZNF45-AS1	NA
40511	ZNF567-DT	101927621
40512	PCBP2-OT1	102157401
40513	ZNF470-DT	NA
40514	MAP3K12	7786
40515	DVL3	1857
40516	FBF1	85302
40517	LINC02987	101927151
40518	TARBP2	6895
40519	LINC01785	374890
40520	SLX1B	79008
40521	SLX1B	124907837
40522	AP2M1	1173
40523	NUDT19-DT	NA
40524	SYPL2	284612
40525	LIPE-AS1	100996307
40526	LIPE-AS1	101930071
40527	CCSAP	126731
40528	SLFN12L	100506736
40529	BSG-AS1	105372233
40530	MIR633	693218
40531	TRMT112P3	NA
40532	RANBP3-DT	100128568
40533	RNU6-180P	NA
40534	RN7SKP276	NA
40535	DNAJB6P8	NA
40536	RBMS1	5937
40537	NXPE2	120406
40538	NPIPB10P	NA
40539	ACTA1	58
40540	NXPE1	120400
40541	ZNF8-DT	NA
40542		730183
40543	PCAT19	100505495
40544	SPECC1	92521
40545	ZFP69	339559
40546	ARL2-SNX15	NA
40547	EXO5-DT	NA
40548	HNRNPA1L3	642659
40549	ERVK13-1	NA
40550	ZNF684	127396
40551	SNX15	29907
40552	ZNF702P	79986
40553	RNU6ATAC27P	NA
40554	SNHG3	8420
40555	SNORA73A	NA
40556	ZNF667-AS1	100128252
40557	SNORA73B	26768
40558	PRDX3P2	NA
40559	TRNAU1AP	54952
40560	PKD1	5310
40561	TERC	NA
40562	Telomerase-vert	NA
40563	ACTRT3	84517
40564	CDK3	1018
40565	MIR7-3HG	284424
40566	ATF7-NPFF	114108587
40567	MYNN	55892
40568	SAC3D1	29901
40569	ATF7	11016
40570	GPR142	350383
40571	NAALADL1	10004
40572	KSR1	8844
40573	SNORD99	692212
40574	SNORA61	677838
40575	SNORA44	677825
40576	SNORA16A	692073
40577	SNORA16A	NA
40578	RAB42	115273
40579	TAF12-DT	105378616
40580	RNU11	26824
40581	AMY2B	280
40582	BAZ2B	29994
40583	LRRC34	151827
40584	AMY2A	279
40585	EPN2	22905
40586	LINC00665	100506930
40587	LRRC31	79782
40588		100652999
40589	CDK18	5129
40590	ATP5MC2	517
40591	KRT18P43	NA
40592	SAMD7	344658
40593	LINC01535	101927667
40594	INSIG2	51141
40595	RASSF9	9182
40596	CDCA5	113130
40597	NTS	4922
40598	LINC00662	148189
40599	THSD7B	80731
40600		100128164
40601	SEC62	7095
40602	ZFPL1	7542
40603	KCNH7	90134
40604	ZNF451	26036
40605	FGD4	121512
40606	SELENOI	85465
40607	TMEM262	100130348
40608	ZNG1B	150472
40609	VPS51	738
40610	SLC35G3	146861
40611	RUNDC1	146923
40612	SEC62-AS1	NA
40613	GPR160	26996
40614	C19orf48	84798
40615	EFCAB5	374786
40616	RNU4-38P	NA
40617	KMT5AP3	NA
40618	LRRIQ4	344657
40619	PKD1-AS1	105371049
40620	GOLT1A	127845
40621	TEX264	51368
40622	MIR6511B1	102465429
40623	MIR4516	100616258
40624	MIR3180-5	100500916
40625	RAB26	25837
40626	PLEKHA6	22874
40627	NAPA-AS1	NA
40628	POU2F2-AS1	NA
40629	TM7SF2	7108
40630		100128398
40631		124906237
40632	RNA5SP132	NA
40633	GRM2	2912
40634	DNMT1	1786
40635	ZNF451-AS1	NA
40636	SNHG19	NA
40637	SNORD60	26788
40638	TRAF7	84231
40639	CCDC144NL-AS1	339260
40640	CCDC144NL-AS1	440416
40641	TCP10L2	NA
40642	LINC00628	127841
40643	COL9A1	1297
40644	PPP1R15B-AS1	NA
40645	IQCF6	440956
40646	RNA5SP74	NA
40647	NCBP2	22916
40648	ZMYM1	79830
40649	SP2-AS1	NA
40650	AKAP1-DT	NA
40651	TANC2	26115
40652	NCBP2-AS1	100874001
40653	NCBP2AS2	152217
40654	PIGZ	80235
40655	RPSAP69	NA
40656	TSC22D2	9819
40657	BRI3P2	NA
40658	IRAG2	4033
40659	COL6A6	131873
40660	CASKIN1	57524
40661	DBI	1622
40662	RPL12P45	NA
40663	EFCAB14P1	NA
40664	RN7SL503P	NA
40665	SNORA62	124900419
40666	C1orf146	388649
40667	CCDC57	284001
40668	ACTBP12	NA
40669	ZNHIT2	741
40670	MLST8	64223
40671	GLMN	11146
40672	FAU	2197
40673	ZNF662	389114
40674	SLC25A11	8402
40675	SYVN1	84447
40676	KRBOX1-AS1	100506275
40677	SNRK	54861
40678	SPAG16	79582
40679	LINC01610	NA
40680	FAM135A-AS1	105377849
40681	RN7SL517P	NA
40682	SNRK-AS1	NA
40683	RPAP2	79871
40684	SLC26A8	116369
40685	GASK1A	729085
40686	RNF167	26001
40687	HRH1	3269
40688	RN7SL824P	NA
40689	HMGB3P9	NA
40690	RNU4-59P	NA
40691	CHCHD4P4	NA
40692	H3P3	NA
40693	CCT7	10574
40694	CCNJP2	NA
40695	OR10X1	128367
40696	OR2T27	403239
40697	ATG7	10533
40698	OR6K1P	NA
40699	OR6K3	391114
40700	OR6K4P	NA
40701	OR6K5P	NA
40702	OR2AQ1P	NA
40703	OR10AA1P	NA
40704	MNDA	4332
40705	OR10J3	NA
40706	OR14A16	284532
40707	HSD17B7P1	NA
40708	OR6R1P	NA
40709	OR11L1	391189
40710	TRIM58	25893
40711	NPFF	8620
40712	PFN1	5216
40713	RPS15AP32	NA
40714	CFAP73	387885
40715	OR2W3	343171
40716	OR2AJ1	127608
40717	CLK3P2	NA
40718	OR2X1P	NA
40719	OR2L8	391190
40720	DPRXP2	NA
40721	OR6Y1	391112
40722	MRPL49	740
40723	TLR12P	NA
40724	MAPK14	1432
40725	ENO3	2027
40726	ZSCAN20	7579
40727	DDX54	79039
40728	OR2M1P	388762
40729	OR2M5	127059
40730	OR2M2	391194
40731	MIR6751	102465449
40732	HIGD1AP10	NA
40733	GM2AP2	NA
40734	RNU2-23P	NA
40735	PDCL2P2	NA
40736	CYCSP53	NA
40737	PGAM1P8	NA
40738	MYOC	4653
40739	CAPN1-AS1	728975
40740	CAPN1	823
40741	GABRD	2563
40742	VGLL4	9686
40743	MIR7106	102466222
40744	RITA1	84934
40745	EFHD1	80303
40746	IQCD	115811
40747	PRKCZ-DT	NA
40748	ZBTB17	7709
40749	DTX1	1840
40750	POTEI	653269
40751	TFCP2	7024
40752	SPAG7	9552
40753	FOXN2	3344
40754	MIR548AJ1	100616191
40755	DOCK6	57572
40756	EYA4	2070
40757	CAMTA2	23125
40758	KCNK3	3777
40759	BRICD5	283870
40760	PHB1P19	NA
40761	TBC1D3P6	NA
40762	SRARP	149563
40763	NRXN1	9378
40764	RNU4-54P	NA
40765	RNA5SP355	NA
40766	HSPB7	27129
40767	PGP	283871
40768	CCDC91	55297
40769	E4F1	1877
40770	THRB-AS1	NA
40771	EIF3KP2	NA
40772	RN7SL216P	NA
40773	RNA5SP125	NA
40774	CFL1P7	NA
40775	CLCNKA	1187
40776	RNA5SP126	NA
40777	H3P10	NA
40778	RARB	5915
40779	SLC22A20P	NA
40780	ANKRD33BP8	NA
40781	DNASE1L2	1775
40782	TRIM64B	642446
40783	OR6C3	254786
40784	KRT3	3850
40785	TSSC4	10078
40786		105372273
40787	KRT4	3851
40788	FAM131C2P	NA
40789	FAM131C	348487
40790	EFNA2	1943
40791	ADAMTSL5	339366
40792	OR2T8	343172
40793	TRPM5	29850
40794	ZBTB2P1	NA
40795	FHAD1-AS1	101927417
40796	EFHD2-AS1	NA
40797	ECI1	1632
40798	KRT79	338785
40799	EFHD2	79180
40800	CTRC	11330
40801	KRT78	196374
40802	MIR6864	102465521
40803	MIR6865	102465522
40804	CAMTA2-AS1	NA
40805	KIF1C	10749
40806	ZNF614	80110
40807	RPL7P41	NA
40808	KRT18	3875
40809	OR6F1	343169
40810	OR14K1	343170
40811	OR9H1P	81439
40812	ZNF432	9668
40813	OR10K1	391109
40814	ECI1-AS1	NA
40815	OR2T12	127064
40816	OR2T33	391195
40817	RNPS1	10921
40818	ZBTB8A	653121
40819	LINC01013	NA
40820	KIF1C-AS1	102724009
40821	ZNF841	284371
40822	SLC52A1	55065
40823	ZBTB8OS	339487
40824	KRT8	3856
40825	ZNF616	90317
40826	ZFP3-DT	NA
40827	ZFP3	124961
40828	USP6	9098
40829	RPL37P23	NA
40830	ZNF836	162962
40831	MIR6801	102466984
40832	ZNF766	90321
40833	RDUR	152225
40834	RN7SL432P	NA
40835	NRAS	4893
40836	TRMT10C	54931
40837	ATP13A3	79572
40838	RNY1P13	NA
40839	SMLR1	100507203
40840	SIKE1	80143
40841	MIR643	693228
40842	ZNF480	147657
40843	MTND1P35	NA
40844	TRIM49D1	399939
40845	EPB41L2	2037
40846	CCDC88A	55704
40847	OR2T29	343563
40848	TRIM49D2	729384
40849	WASH7P	NA
40850	ZNF610	162963
40851	MIR6859-1	102466751
40852	MIR1302-2HG	NA
40853	CDHR4	389118
40854	MIR1302-2	100302278
40855	FAM138A	645520
40856	FAM138A	124906933
40857	OR6C74	254783
40858	OR4G4P	NA
40859	OR4F5	79501
40860	ABCC9	10060
40861	ANKRD33BP9	NA
40862	TRIM51EP	NA
40863	ZNF880	400713
40864	CICP27	NA
40865	TRIM53AP	NA
40866	TRIM49C	642612
40867	RNU6-1100P	124904108
40868	RNU6-1100P	124904706
40869	RNU6-1100P	124906683
40870	OR2G6	391211
40871	ZNF528-AS1	NA
40872	INKA1	389119
40873	OR13G1	441933
40874	OR1C1	26188
40875	UBA7	7318
40876	OR2M3	127062
40877	OR2T10	127069
40878	ANKRD33BP10	NA
40879	OR6N1	128372
40880	ZNF528	84436
40881	TRIM64EP	NA
40882	OR2T11	127077
40883	OR10Z1	128368
40884	INCA1	388324
40885	SPTA1	6708
40886	UBTFL1	642623
40887	TRIM64	120146
40888	FXYD2	486
40889	DPPA5P1	NA
40890	ZNF534	147658
40891	MIR5193	100847079
40892	TRAIP	10293
40893	RNF213-AS1	100294362
40894	ENDOV	284131
40895	PPP2R1A	5518
40896	LINC01788	101927244
40897	ZRANB2-AS1	NA
40898	ZRANB2	9406
40899	FXYD6-FXYD2	100533181
40900	FXYD6-AS1	NA
40901	FXYD6	53826
40902	CAMKV	79012
40903	MIR186	406962
40904	ZRANB2-DT	NA
40905	ANKS1B	56899
40906	SCGB2B3P	NA
40907	ZNF302	55900
40908	MIR3677HG	106660606
40909	MIR4730	100616359
40910	NPTX1	4884
40911	MIR3677	100500812
40912	MIR940	100126328
40913	MIR4717	100616241
40914	PLLP	51090
40915	CERS2	29956
40916	RPL32P31	NA
40917	RPL31P7	NA
40918		124904072
40919	CCDC40	55036
40920	RN7SL217P	NA
40921	ACTL11P	NA
40922	MST1R	4486
40923	IL10RA	3587
40924	MIR1268B	100616121
40925	GAA	2548
40926	ZNF181	339318
40927	MIR5587	100847028
40928	MIR3176	100423037
40929	PRR35	146325
40930		124903640
40931	ANXA9	8416
40932	RBFOX1	54715
40933	ZNF599	148103
40934	LINC01801	400685
40935	PRUNE1	58497
40936	CAVIN3	112464
40937	ZNF30-AS1	NA
40938	HPN-AS1	100128675
40939		124902623
40940	SMPD1	6609
40941	LINC00663	NA
40942	MON1A	84315
40943	EIF4A3	9775
40944	ZNF506	440515
40945	RBM6	10180
40946	RNU6-884P	NA
40947	BNIPL	149428
40948	BNIP3P9	NA
40949	RNA5SP438	NA
40950	ZNF253	56242
40951	LINC01989	101927239
40952	CCL7	6354
40953	BNIP3P10	NA
40954	ZNF93	81931
40955	DNHD1	144132
40956	CCL11	6356
40957	CCL8	6355
40958	ZNF793-AS1	101927720
40959	CCL13	6357
40960	ZFP30	22835
40961	CCL1	6346
40962	CCL2	6347
40963	C1orf56	54964
40964	CDC42SE1	56882
40965	TSPAN10	83882
40966	ZNF577	84765
40967	TBC1D28	254272
40968	MLLT11	10962
40969	IER5	51278
40970	TMEM9B-AS1	493900
40971	SLC25A44	9673
40972	NRIP3	56675
40973	FH	2271
40974	LINC01987	100132174
40975	PHB1	5245
40976	ZNF350-AS1	101669766
40977	IFNL4	101180976
40978	KMO	8564
40979	AKR1B1P3	NA
40980	RN7SL188P	NA
40981	C11orf58	10944
40982	FYN	2534
40983	ZSCAN22	342945
40984	MIR6806	102465484
40985	RN7SKP90	NA
40986	A1BG	1
40987	KCNK4	50801
40988	RPS4XP1	NA
40989	TCHP	84260
40990	LINC01976	107546764
40991	ATXN7L3-AS1	NA
40992	G6PC3	92579
40993	A1BG-AS1	503538
40994	OPN3	23596
40995	C11orf97	643037
40996	ZNF497	162968
40997	PIWIL4	143689
40998	ZNF497-AS1	NA
40999	RNA5SP473	NA
41000	ZNF837	116412
41001	ANKRD13A	88455
41002	RPS5	6193
41003	CHML	1122
41004	CHML	23596
41005	ZNF594	84622
41006	ATAD3A	55210
41007	SCIMP	388325
41008	RBM5	10181
41009	FUT4	2526
41010	LINC02700	NA
41011	MIR4754	100616168
41012	RNF225	646862
41013	LINC02560	110806301
41014	ZNF584	201514
41015	SPDYC	387778
41016	TNRC6C	57690
41017		101927708
41018	XNDC1N-ZNF705EP-ALG1L9P	NA
41019	IFT81	28981
41020	ZNF584-DT	NA
41021	XNDC1CP	115995503
41022	TMEM240	339453
41023	ZNF132	7691
41024	ZNF132-DT	NA
41025	INTS4	92105
41026	ZNF324B	388569
41027	SSU72	29101
41028	LINC02527	NA
41029	ZNF232	7775
41030	ZNF324	25799
41031	MIB2	142678
41032	ZNF446	55663
41033	TEX14	56155
41034	SLC12A4	6560
41035	SLC27A5	10998
41036	RBM5-AS1	100775107
41037	SEMA3F-AS1	100129060
41038	CD86	942
41039	RNU6-1337P	NA
41040	RN7SL693P	NA
41041	ZBTB45	84878
41042	LINC02823	NA
41043	CYP4F9P	NA
41044	LINC02404	NA
41045	LINC00661	126536
41046	GUCY2C	2984
41047	CASR	846
41048	LINC00905	148231
41049	GUCY2C-AS1	NA
41050	H2AJ	55766
41051	WBP11	51729
41052	HNRNPA1P23	NA
41053	CSTA	1475
41054	MIX23	131076
41055	SNX33P1	NA
41056	RNU1-108P	NA
41057	RNU1-52P	NA
41058	RNVU1-34	NA
41059	DPP9	91039
41060	RNU6-518P	NA
41061	TWF1P1	NA
41062	CRYBA1	1411
41063	FAM162A	26355
41064	C12orf60	144608
41065	NUFIP2	57532
41066	SMCO3	440087
41067	ART4	420
41068	RPL35AP35	NA
41069	MYL4	4635
41070	MGP	4256
41071	WDR5B	54554
41072	KPNA1	3836
41073	DDX11L10	NA
41074	DDX11L16	100287029
41075	ERP27	121506
41076	FRG2DP	NA
41077	ANKRD26P1	NA
41078	ARHGDIB	397
41079	ITGB3	3690
41080	MTRF1LP1	NA
41081	ZW10	9183
41082	BCL9	607
41083	MT1JP	NA
41084	MT1JP	4498
41085	MT1IP	NA
41086	PDE6H	5149
41087	SMG1P4	NA
41088	PMIS2	111216276
41089	LINC01489	NA
41090		105372432
41091	OR10P1	121130
41092	RPL30P11	NA
41093	PPP1R15A	23645
41094	ABCA3P1	NA
41095	ATF7IP	55729
41096	RPS29P19	NA
41097	SIGLEC16	400709
41098	SNX29P2	NA
41099	CLDN25	644672
41100	RNU7-186P	NA
41101	ATF4P4	NA
41102	EFCAB13	124989
41103	PDXDC2P	NA
41104	LRRC37A13P	NA
41105	SNAPC2	6618
41106	RPL6P3	NA
41107	RNU6-1107P	NA
41108	EXO1	9156
41109	KRT8P7	NA
41110	FRG2KP	NA
41111	NECTIN1	5818
41112	FRG2KP	102724018
41113	PDPK2P	NA
41114	PARP9	83666
41115	URAHP	NA
41116	RNU6-1123P	NA
41117	NECTIN1-AS1	105369525
41118	TUBB8P7	NA
41119	NECTIN1-DT	102724301
41120	PRSS29P	NA
41121		124902771
41122	HERC2P4	NA
41123	FLI1	2313
41124	SMARCA4	6597
41125	RRN3P3	NA
41126	RRN3P3	100131998
41127	OTOAP1	NA
41128	OTOAP1	653786
41129	PDPR2P	NA
41130	USP28	57646
41131	SEBOX	645832
41132	RSKR	124923
41133	DTX3L	151636
41134	CLUHP3	NA
41135	PARP15	165631
41136	RPL23AP20	NA
41137	BECN2	441925
41138	PLBD1	79887
41139	CFL1P4	NA
41140	MAP1LC3C	440738
