logfc_SW2	fdr_SW2	logfc_SW3	fdr_SW3	logfc_SW4	fdr_SW4	logfc_SW5	fdr_SW5	logfc_SW6	fdr_SW6	logfc_SW7	fdr_SW7	logfc_SW8	fdr_SW8	logfc_SW9	fdr_SW9	logfc_SW10	fdr_SW10	logfc_SW11	fdr_SW11	logfc_SW12	fdr_SW12	logfc_SW13	fdr_SW13
WDR90	-0.0119535647223543	0.975969874150108	-0.0686948686978887	0.853835431239955	0.00917770872207998	0.992236220433612	0.0907649139919707	0.978281828206928	-0.196063054754619	0.338754250822236	-0.0038935069727442	0.992430351910836	0.148241940069502	0.807646911587893	0.19071623766024	0.999825254749618	-0.145203262260379	0.999550711701349	0	1	-0.13300878791482	0.764690265344133	-0.164579338711167	0.676236147512369
WDR91	0.046766939445243	0.908782185642499	0.0614481270397021	0.906384895726984	-0.00380534015217349	0.997172135248997	-0.149894715345296	0.950330662356069	-0.026051192480835	0.963524587488051	-0.0678211680597029	0.835148791231412	0.0666651172040465	0.919323531011333	0.0693976161674559	0.999825254749618	-0.202621034088378	0.986075731468534	0	1	0.0257188796007794	0.954785400206128	0.0047063252392279	0.994716395224239
WDR93	-0.0275644458476487	0.960530152134855	0	1	-0.118151542560596	0.907962322870879	0.00455028318610817	0.999284806025574	-0.140826810074619	0.855068906325309	-0.242168325070605	0.627393252399029	-0.00866271057173221	0.996921758152797	-0.165447482636816	0.999825254749618	-0.152986131669625	0.999550711701349	0	1	-0.043704811612963	0.956455649630214	-0.0726199594426055	0.968791955202863
WDTC1	-0.072696313573378	0.751343797850375	-0.119233045489736	0.729529931605742	0.291548233467172	0.413392848100091	-0.0275453576459692	0.995833817319781	0.0883971365888021	0.804198582698287	-0.142011670230106	0.467912068916383	0.169519746265062	0.512508323882732	-0.098014038166475	0.999825254749618	-0.157224268523602	0.999550711701349	0	1	0.0414921019444856	0.912322926354985	-0.137343432194742	0.551125748662219
WFDC12	-0.253109247097035	0.415456536387916	0	1	0	1	-0.0776227077394336	0.994292658688173	-0.0341976972641385	0.968371806324894	-0.0628000914159394	0.930196533497145	0.0701851717453009	0.969395432486559	0	1	-0.141542778754486	0.999550711701349	0	1	-0.421393005230012	0.618817105148735	0.0674789055905868	0.968603053285571
WHAMM	-0.0249389080729856	0.951940878040588	-0.0211307334301244	0.974006790788118	0.161501576910532	0.649663015126696	0.0423102854731469	0.993540231376518	-0.161758905011467	0.39330236559976	-0.0133230767409915	0.971521114919096	0.114413479248735	0.796194731881426	-0.132408053238542	0.999825254749618	0.0448439607843904	0.999550711701349	0	1	-0.0384792011326326	0.937941534805737	-0.00239717424170918	0.99776145972474
WIPF1	0.151357282939024	0.443852747190119	0.128623179626661	0.672009270183566	0.261235732708415	0.375792391245494	0.143591191552386	0.882626168097741	-0.0817462574087529	0.750391982409903	-0.124146742045271	0.64886276721947	0.406558501889704	0.0593263296211841	-0.0490541180856008	0.999825254749618	-0.0815689131787351	0.999550711701349	0	1	0.0791318592864899	0.835163951495012	0.313007726075867	0.108799948373489
WIPF2	-0.0223943564606302	0.95226400735958	-0.130734935420875	0.733410557402593	0.00692306942061404	0.99234658490011	-0.0344976101361383	0.993540231376518	-0.0507311224998851	0.880000387688602	0.0217685908349064	0.950328957516486	0.155603639151254	0.700389933354217	-0.059439279075898	0.999825254749618	0.00592690669270512	0.999550711701349	0	1	-0.0936200569429321	0.810768745438282	-0.0464280140914014	0.940592722650092
WLS	0.260591288335254	0.307655441693743	-0.3721688663556	0.12682225312151	0.366522061036792	0.475265089972553	-0.136595247246905	0.971221404172331	0.303470735674516	0.255954865410311	-0.0190792734186659	0.97766996296928	-0.228891126419791	0.702304442834576	-0.167328855948004	0.999825254749618	0.173045294039726	0.999550711701349	0	1	0.00903025391580256	0.988338910158264	0.352670716121045	0.281412207354992
WNK2	0.503792302285571	0.48207967869705	-0.767220316370717	0.466154162660417	1.81105418316763	0.0155177833240596	0.161541031656224	0.99063114702683	0.212279536206808	0.853957463314444	-0.735690874086415	0.252062570290604	0.466311398664005	0.681432791327845	0.183919394031318	0.999825254749618	-0.984465097364344	0.58293279289099	0	1	-0.00974606285306067	0.994101074549623	1.06020442442549	0.164737325376662
WNT4	0.416295515423239	0.431956546968303	0	1	0.193059291533988	0.926579179283093	-0.146876007369618	0.99106334087533	0.0823383645601309	0.942620306521502	0.0667311546169332	0.95978506514837	0.217744499074372	0.908402837589309	0.354633281497471	0.999825254749618	-0.591125020502846	0.999550711701349	0	1	0.339738852529384	0.67811710092619	0.798398477784501	0.12823886800819
WNT9B	-0.0858240642091478	0.834984690371248	0	1	0.0295648587844226	0.980070402918985	0.0528338593360669	0.997039118448182	-0.0460220501873011	0.951316659617403	-0.113357095167022	0.85260485851353	-0.204389791682032	0.879564357996252	0.303858290146218	0.999825254749618	0.0594513682982436	0.999550711701349	0	1	0.0451040323107202	0.954420794232351	-0.168338353545941	0.873112847608624
WRN	-0.0646218521053327	0.789207279603764	-0.0980272563621624	0.775542024985733	-0.0302657789925756	0.967356314325914	-0.0702477816526015	0.982995898930407	0.0605497614324653	0.817993790349397	-0.0948320408380021	0.70882756562259	0.105311642235262	0.815027704805867	0.0829864207699456	0.999825254749618	-0.0166661631485806	0.999550711701349	0	1	-0.028434867146864	0.952575478149134	0.00349208505942318	0.994716395224239
WSB2	0.0890240153639576	0.470137965505565	0.153129030541348	0.226338593002347	-0.0107340440341261	0.98726631268863	-0.0581580744010111	0.982995898930407	0.073920486246517	0.758451195591482	0.0381464141118754	0.89547289115016	-0.145478138843304	0.739035357959927	-0.0563854589568603	0.999825254749618	0.22038039384513	0.979721480014712	0	1	0.17467073429004	0.516124473917067	0.0644853988999845	0.857203202234744
WTAPP1	0.0440625631179346	0.950448421587191	0	1	0.159062996867243	0.902243266624408	-0.178946139724116	0.982995898930407	-0.225649723936808	0.715931011388842	0.152290062375771	0.790761581142129	-0.049367079921396	0.980622131263116	0	1	0.327814831580369	0.999550711701349	0	1	-0.327659094072398	0.747613606097558	0.0309639383410377	0.990489219422384
WWOX	-0.109913310420035	0.512866676451041	-0.141133949422406	0.491909551363812	0.0889879403561843	0.833954915203678	-0.00375919950329351	0.998854544943359	-0.0755352117959175	0.667886904998892	-0.0168567688066984	0.95621032468226	-0.106127856612606	0.767839039002419	0.139189895121617	0.999825254749618	0.096819179759668	0.999550711701349	0	1	-0.0626100917214879	0.806173439599522	-0.18262383807407	0.360190024827323
WWP1	-0.0640619532399627	0.606940268332344	0.0168623547156537	0.963733242578513	-0.111857796362703	0.562202016981142	0.00843396619298862	0.997206629392131	-0.0194755384509577	0.935880624825751	0.0363843625612965	0.853901954066165	0.0494869999362935	0.901904568275271	-0.0845720497292075	0.999825254749618	-0.0503736011672911	0.999550711701349	-0.0703869583742095	0.956039130113456	-0.00242060327940043	0.99206301647951	-0.156177360336125	0.380755346122231
WWP2	0.00440330946303854	0.987692465749371	0.0480272399346587	0.904569751073984	-0.00199878650277005	0.998186608988422	-0.0996724495121337	0.941522452947335	-0.116563254429683	0.518055286256464	0.1132042011241	0.467912068916383	-0.0605156722912821	0.858330168392507	-0.157436914761484	0.900062946400403	-0.0954433222476134	0.999550711701349	0	1	-0.124373796383719	0.624217612722653	-0.15242322514071	0.621375934687154
WWTR1	0.114027080234773	0.635104625793247	-0.0866938936560787	0.74144083896541	-0.035628464033298	0.964322841912887	0.117195442494949	0.965710279522547	0.0711368986849754	0.839851498791603	-0.103257361089852	0.674203248277419	-0.0453145179606583	0.933611362634078	-0.137955123536194	0.999825254749618	0.202893377728838	0.979721480014712	0	1	-0.0955160757571612	0.723294551768712	0.284291918548386	0.209082761879687
XAB2	-0.0361077248265652	0.915734443925556	-0.113021682015396	0.752562308800924	-0.0415386052955217	0.931636737787872	-0.0621004818317617	0.982995898930407	0.0675894307585773	0.806917367484751	-0.04006833398122	0.904103269388333	0.0451597007094977	0.93757411364001	0.151662847371202	0.999825254749618	-0.179453294354461	0.999550711701349	0	1	-0.0840093967208299	0.77102049635283	-0.0615694291188941	0.867125602916799
XAGE3	0	1	0	1	0	1	0.321261224294228	0.987315708519285	-0.254095635269135	0.904465438302643	0.101764279142144	0.966631776663529	2.78249646622771e-05	0.99998026261147	0	1	0	1	0	1	0.396700028986674	0.803800579641996	0	1
XBP1	-0.0246474943639959	0.936528164394056	0.0790645338618031	0.799669891176471	-0.0613401207145413	0.891464117139006	-0.0789001983752384	0.971221404172331	-0.0249746593064398	0.948655411937013	0.0892661374777372	0.755233310895858	0.108383241693864	0.674006426565375	-0.0631482270954608	0.999825254749618	-0.0469883196099629	0.999550711701349	-0.163527924741148	0.826245433257221	0.204794888871391	0.389142853442791	-0.0303925653322883	0.966074051091119
XCL2	0	1	0	1	0	1	0.302294397100131	0.989388751454199	-0.229614340888754	0.911557974429072	-0.209585337075248	0.861596320389328	-0.415761284304767	0.822044074850553	0	1	0.788398843282603	0.999550711701349	0	1	1.21834160631532	0.0803450290986173	0.553019131421405	0.648935718675336
XDH	-0.0476251906138319	0.87859376494012	0.104754729933328	0.779505134338879	-0.224856041995464	0.58130979824028	-0.153213374482671	0.903614002934751	0.0185382527968163	0.965481047813557	0.128935096053195	0.664337973515927	-0.164346318760924	0.758222403997844	-0.121738953411631	0.999825254749618	0.00121565021282362	0.999681470292784	0.0574372819409971	0.971549056401499	-0.0493192774424738	0.909685526998615	-0.233930036705192	0.343512623052437
XIRP1	0	1	0	1	0	1	-0.0628410626761464	0.999035614960049	1.73449678025708	0.777235009495524	-7.29126752068634	0.00941340905865263	0	1	0	1	0	1	0	1	0	1	0	1
XIRP2	0	1	0	1	0	1	10.6303210910771	0.000155900928340303	-2.51334840637493	0.657011279274976	-10.1647514284611	0.00953920946459456	0.487013350751034	0.978232952458934	0	1	0	1	0	1	-1.11973798170722	0.771875417727806	0	1
XPC	-0.0957850603194181	0.583514704867213	-0.164059391236273	0.330504748850403	0.150492117318647	0.686920926184624	-0.139379584469276	0.903715294992454	-0.0137646005627476	0.972343586302067	0.0393745584859536	0.883288212504434	-0.0255496154879751	0.966453778151597	0.0347420210503207	0.999825254749618	-0.126813921686919	0.999550711701349	0	1	0.0137808601210382	0.971476531960326	-0.150271132704843	0.673922799111665
XPNPEP3	-0.0516896639633226	0.749520087811007	0.0210783827431023	0.959104455758215	-0.0315625169336411	0.944266534969431	-0.11396940963442	0.861598853913747	-0.0549978063043438	0.799164486866291	0.00949109977935886	0.973332012660648	0.0538756309848583	0.877715600126095	0.0386420625507215	0.999825254749618	-0.228688739647296	0.930913550830804	0	1	-0.028864967713238	0.925591955223575	-0.0851823016327227	0.665044352340471
XPO4	-0.0508951986948864	0.79260476473575	0.075372940440816	0.748815475134233	0.0248944919824932	0.9617983407373	0.103744350833373	0.988758631833133	0.604668408637024	0.238100709034209	-0.710509926603602	0.185233938571391	-0.0739914979248669	0.813897290629224	0.00628796563269514	0.999825254749618	-0.230854310118412	0.979721480014712	0	1	0.0233638544007366	0.955310536421835	-0.00256464510308084	0.995570061962964
XRCC2	-0.0279777547199276	0.915734443925556	-0.0741311901389612	0.826920793821648	0.116962986102388	0.735986393345581	0.0449408318852711	0.991576478747645	-0.0351304826684754	0.933189527875461	-0.152923074428672	0.496243208211028	0.0129897183958648	0.986350807922908	0.0197301948162946	0.999825254749618	-0.0178795129932556	0.999550711701349	0	1	-0.168114443095585	0.757227556903741	-0.0404379451128983	0.97857010458846
XRCC3	-0.0961839648495871	0.762771356328395	-0.0725650574411316	0.875507653650435	0.148693245931733	0.726317737059827	-0.108984351502356	0.970268115550373	-0.179160325317993	0.593672987297647	-0.0428065423320115	0.941280209194633	0.275675934885574	0.662878396582055	0.200862488511877	0.999825254749618	-0.413454158674114	0.949091216014714	0	1	-0.0650005850796117	0.937941534805737	-0.207927242025678	0.679820447361093
XRCC6	0.0789441021310428	0.376847970003872	-0.0446111795228228	0.864110916013387	-0.0600823363496432	0.867765232993997	0.0504756538341114	0.970268115550373	0.0170793693361223	0.930315030948318	0.0147530844284699	0.93617389382992	-0.109763161183438	0.585202500201784	0.0261618534602417	0.999825254749618	0.181885380114858	0.831749775897439	0	1	-0.0246017491007391	0.930199246942131	-0.0401260596686843	0.890247884929013
XRN1	0.0270408652459295	0.92288520983441	-0.0356756392088544	0.93914360060443	-0.000812353975897262	0.998799293641929	-0.0668945073107877	0.956525482859859	-0.0885889463683257	0.592621537645106	0.00830248791389041	0.976212610110748	0.0423016807543961	0.912165349116034	0.00640423905686482	0.999825254749618	0.0357699763870264	0.999550711701349	-0.10806348589003	0.956039130113456	-0.125785666976374	0.550091023551069	0.00224140639029718	0.995570061962964
XYLB	-0.169833544474769	0.022675873966377	-0.0591976872133403	0.756185241676756	-0.072743768915722	0.781768713247468	-0.0547221500456779	0.970268115550373	-0.0571083792649391	0.766279432159732	0.0470211472774437	0.821566204268485	0.0410004114743431	0.930907036073799	-0.0132397865061437	0.999825254749618	-0.215655130552736	0.884502277767631	0	1	-0.118658562108632	0.676629131540374	-0.3256406250117	0.0641192808493576
XYLT1	0.366152330642047	0.3422638201686	0.175161956014928	0.833989722013711	0.0572586971321209	0.974010807703556	0.174503146717496	0.984413174002517	-0.116837378129283	0.924348090084733	-0.381799090984721	0.512534198547206	0.577967804680008	0.42486008586609	0.289590044855735	0.999825254749618	-0.257484621996568	0.999550711701349	0	1	-0.201535116395595	0.796489249713059	0.450849631356109	0.375271316595082
YAP1	0.100872470180537	0.541551428893517	-0.089143968686264	0.796344026508746	0.222662168120263	0.490611196869629	0.0663572448885739	0.982995898930407	0.0682108639154347	0.842115930723648	-0.0917840479646691	0.699970957082067	-0.0896723415518496	0.83035540779465	0.1002720203158	0.999825254749618	-0.134110414719259	0.999550711701349	0	1	0.0763244196645559	0.849404716772777	0.0873500439067688	0.804886947351871
YARS2	0.0288737434966412	0.94766903945965	0.169113323557172	0.664141639062574	-0.392726396428047	0.158680647532494	0.0326874621859257	0.995630381351448	0.205235373654412	0.335885245150625	-0.0665104836910344	0.849059361746968	-0.33342149407322	0.180484053698058	0.285397540390972	0.903999774473684	0.145572872127098	0.999550711701349	0	1	0.10854080385434	0.727908620502945	0.0127859731112322	0.983578237323282
YBEY	-0.216735141589702	0.284228463158242	0.0714081242792	0.910145819215924	-0.0628190838903675	0.954642339510925	-0.0799464706156459	0.993540231376518	-0.118189853546625	0.825942797463001	0.14582965403145	0.692778982165276	-0.177904832631705	0.816644651295115	0.135873676723225	0.999825254749618	0.0295076523076178	0.999550711701349	0	1	0.0676255193245927	0.930199246942131	-0.0165103094251827	0.990301757558121
YBX1	0.119848362517091	0.286629369070947	-0.0746637434703525	0.728465878113836	-0.0458069841866354	0.912226125262299	0.150277753148344	0.908620722500174	0.0983922691842939	0.750391982409903	0.0519884835340459	0.874183548322242	-0.265234624655928	2.54609152592814e-06	0.0235473612881012	0.999825254749618	0.193762424080905	0.837728111880701	0	1	0.12779205272651	0.512671433245728	0.0239779275699923	0.959393301218925
YBX3	-0.0857150407000747	0.827255335409042	0.0938157274743467	0.853138177600253	0.00322784319145733	0.99625667796126	0.839663098539663	0.832450279157852	0.968413922266293	0.317217234175843	-1.47351160334077	0.100816761850341	-0.0152608301648779	0.99203261230688	-0.129891150612894	0.999825254749618	-0.205838266286827	0.999550711701349	0	1	-0.190540326697809	0.710142070881757	0.36352657271715	0.23694063828255
YDJC	0.0582926778450062	0.922045881549191	0.0321980264029489	0.974006790788118	-0.187472387529543	0.826556028066103	0.353334031571567	0.783751199270779	-0.0832199303753317	0.871894534000687	0.142281903615088	0.802434557319915	-0.0645977028636071	0.961917850643406	-0.0440510362237523	0.999825254749618	-0.140538378776853	0.999550711701349	0	1	-0.0123014914730169	0.987071176909129	0.10481429403528	0.906137086602643
YIF1A	0.0358036482490476	0.921514625902437	0.0854238795858589	0.842143625430405	-0.150445072709293	0.711745207157414	0.0283343496212709	0.995630381351448	-0.0616424447691258	0.896110399737844	0.156941549548894	0.51359237859624	0.0416419026379243	0.949783559757092	0.0286280536259761	0.999825254749618	0.100907458278842	0.999550711701349	0	1	0.0311559757610332	0.954992444682937	-0.108403128294438	0.806532607149831
YIF1B	0.0363285941644531	0.92190508659825	0.179850924578431	0.392159521554899	0.00840383976548353	0.990269754056175	0.0489733059899304	0.992718986802984	-0.107277282097012	0.725987285824192	0.0990289579171736	0.760041769319896	0.0384511040541139	0.959082695195466	-0.201342467522693	0.952305306886117	0.0389999927397926	0.999550711701349	0	1	0.0751801420043521	0.867574237191374	0.0615287377434871	0.918198518291455
YIPF1	0.0193036198394262	0.950860225839501	0.0128769344817631	0.983598107866113	-0.114467536552951	0.860429502022666	-0.00827843570161574	0.998761269504433	-0.0651376622309959	0.851581994714097	0.144938522095945	0.56519245878348	-0.180985730701496	0.47090223684215	0.0853917975021453	0.999825254749618	0.0596912258970004	0.999550711701349	0	1	0.112568925096646	0.707100657269893	-0.0435580247775297	0.912294197016206
YIPF2	0.0597853160157885	0.887330307236874	0.0370530922761407	0.958438427005262	-0.116692815564919	0.824914580798145	0.0943073424666782	0.970268115550373	-0.0013764012832816	0.997688310867513	0.106762811964954	0.679468627073504	-0.0545863822622014	0.934952785861608	-0.0517175519475676	0.999825254749618	0.00785971537208768	0.999550711701349	0	1	0.11483542737848	0.771875417727806	-0.0347165517448075	0.949836880589838
YIPF3	0.000850920890950055	0.996772027918265	0.022697707192365	0.960238165440954	-0.048112083571759	0.910083462642348	-0.049564286653566	0.986590477823279	-0.0660436445093525	0.831568465385172	0.0480272380441972	0.876793577046861	-0.00207409190723156	0.997951396028703	-0.0389033258675226	0.999825254749618	0.115978472946502	0.999550711701349	0	1	-0.0719102577766298	0.859748704567124	0.0197491798375698	0.97052213229305
YIPF5	0.0485975626498881	0.829549269844508	0.177558982161063	0.342350615096472	-0.207271567151134	0.391474715683877	0.0907255008622695	0.95019897520842	-0.00939024319612346	0.977217938987172	0.0588709050327164	0.784652516737306	-0.0183936758086934	0.971296745244584	0.142256160567863	0.98360580582311	0.120710903020905	0.999550711701349	0	1	-0.00658465740708964	0.984773174528196	0.124816854929744	0.390747152530059
YIPF7	0	1	0	1	0	1	0.867837673678192	0.995630381351448	2.45359099300607	0.804505907086775	-3.51602188058249	0.428236352077606	0	1	0	1	0	1	0	1	0	1	0	1
YLPM1	-0.130515824452077	0.0655249588337854	0.021249269225594	0.952761012114439	-0.000733569455289849	0.998839448904571	0.023111616375805	0.995630381351448	-0.046460382590131	0.878988793535139	-0.0405717112347096	0.835148791231412	0.0468845379547639	0.875764766101142	0.123255420443987	0.963398631003621	-0.165191312394583	0.979721480014712	0	1	-0.0162569290992557	0.959960209487046	0.0411302246346612	0.896310997532483
YME1L1	-0.0417501106679123	0.777617277018293	0.0687713087396706	0.746262026683491	-0.0889069754751436	0.736965251335343	-0.0151603895547167	0.995630381351448	0.0570152690058885	0.659256051095624	0.0689855567121136	0.553760885772013	-0.113078163509425	0.473529901422723	0.0178111127862131	0.999825254749618	0.0385795011738951	0.999550711701349	-0.016988409146289	0.985880983543771	0.0633781146087266	0.707100657269893	-0.073845563699635	0.704824958385355
YPEL4	-0.218661515131743	0.581767931208029	0	1	0.0769163284335783	0.93539507646109	-0.518207132434199	0.741929520456426	-0.0438074157358494	0.963557557158467	-0.0744477729247893	0.91449064423086	-0.0342857225334741	0.982658741789703	0.0968725839937786	0.999825254749618	-0.276167143248467	0.999550711701349	0	1	-0.146950075434846	0.891406507132658	-0.331626393840273	0.627563407770321
YRDC	0.0533006552392388	0.882294842970997	0.0703383825267058	0.903590671820273	-0.29140929919084	0.530084689570844	0.0237416009329851	0.997206629392131	-0.0500598971273377	0.922835468631124	0.163175003324679	0.59671817192321	-0.0877985979196768	0.89655609251651	-0.0455157580977905	0.999825254749618	-0.0630476275596428	0.999550711701349	0	1	0.137034462985635	0.726773752768912	-0.122826836537693	0.764112614188989
YTHDC1	-0.0710801376469338	0.614343139086453	-0.10345306928931	0.64620126367581	0.0945742159521169	0.611391660023963	0.0239070644303291	0.993540231376518	0.055855292352468	0.722703949059055	-0.132248491180546	0.45053382337956	0.0907136542612056	0.827574789769237	0.0466288567513152	0.999825254749618	-0.0847671449529629	0.999550711701349	0	1	-0.141418573094789	0.586123183114456	0.0444178403360447	0.918804083245021
YWHAB	0.0366953198093522	0.862897758210612	-0.0511898962701682	0.900466418107677	0.201866490380391	0.243993769725024	0.00425799012308045	0.998761269504433	-0.104141420397409	0.255793896119356	0.137553029786464	0.210492353611015	-0.0944921531274365	0.702491157647187	-0.0715590672730662	0.999825254749618	0.0322592535993766	0.999550711701349	0	1	0.165811568909345	0.356734916306574	0.0334848487185011	0.903547607038725
YWHAH	0.165107918470188	0.498392699916796	0.332042626605567	0.127908201828569	-0.0153132175139965	0.986013620920564	-0.0885479702662424	0.97945741857951	-0.138713095655903	0.567830907384399	0.285986178750452	0.0704147818065326	-0.0680902104536117	0.883044886812156	-0.00415355289098929	0.999825254749618	0.420061653000366	0.65585193394256	0	1	0.0953001565614606	0.709578996784786	0.0104483351069456	0.984643253018695
YWHAQ	0.0434193560478027	0.809463049019836	0.114597817815787	0.476788702437868	-0.216799962877275	0.283928212529943	-0.00650160477992415	0.998208813857199	-0.00283249844454063	0.992825461093045	0.126591361969687	0.142076123030143	-0.0558839865640916	0.84775009016655	-0.141644562298688	0.937642205578678	0.196575479838328	0.838237081651849	0	1	0.066620905180134	0.764971850156938	0.025545032368653	0.944744869823603
YWHAZ	0.0958968701880684	0.526336286373575	0.0608558839816146	0.837593873316752	0.131724003233833	0.561140882922952	0.0917955884530622	0.914098737635771	-0.0706389894781521	0.661987172415917	0.0953599031819266	0.478596164567357	0.0111112467591383	0.980594473512901	0.0351910275784004	0.999825254749618	0.0646443637900736	0.999550711701349	0	1	0.10949315978812	0.59966511205942	0.104832624561799	0.551125748662219
YY1	0.0130028167605737	0.951598691727681	-0.0424595504848005	0.835316308133898	-0.0607608808406018	0.829852631260507	-0.0138919142821232	0.997039118448182	-0.0119935576496149	0.968818166260465	0.0969265117710927	0.535086497919684	-0.0434917467646138	0.900830018588919	-0.0224877199326305	0.999825254749618	0.0221533747531155	0.999550711701349	0	1	0.0797625625667223	0.648072113024925	0.00465212225956394	0.991491772960961
ZBED3	-0.348940288835769	0.239436626526999	-0.149169285958027	0.840613783817064	-0.0977297177657063	0.935968597956673	0.0064807553857139	0.999080786024115	0.160695519337537	0.76284716098082	-0.0606627048332959	0.931515946608219	0.112349899411617	0.919323531011333	-0.205814618576561	0.999825254749618	-0.170013107004159	0.999550711701349	0	1	0.0769306104841343	0.913430299882765	-0.119222155710623	0.864061299641354
ZBED4	-0.110399954047317	0.487282309719059	-0.0837566862405047	0.810857530272724	0.109422551198556	0.81774701558628	0.0339553607439469	0.993540231376518	-0.153982798112383	0.246180742638572	0.197679161804214	0.285745903820231	-0.087053726847882	0.855996347121181	0.0904721714528115	0.999825254749618	-0.236270910734658	0.896354957420302	0	1	0.0585330437069316	0.858372976438008	-0.156259700475954	0.437404200344264
ZBED6	-0.0732766512024269	0.542497830821004	-0.0239882546630681	0.941141185308051	-0.030486251601762	0.906381778178853	0.0187478594865203	0.994292658688173	0.0210394150917371	0.911288057082402	-0.125739389143519	0.476135350859082	-0.0726869010254575	0.817631318218035	-0.0627149844793916	0.999825254749618	-0.0819062784288035	0.999550711701349	0	1	-0.0811695239355652	0.71361445674346	-0.0846917848072034	0.815944251609757
ZBTB10	-0.0225082920070945	0.950124396716111	0.0325643043876978	0.95587489545351	-0.237337514939517	0.586518731959118	0.0299282352200405	0.994292658688173	0.158078992312051	0.291355546782756	-0.137714452976237	0.593147725501621	-0.101146354018168	0.818005342451294	-0.233890088019861	0.753459210622305	0.206480316033224	0.939702504817636	0	1	-0.035742724367157	0.921501029410481	0.00846501679436664	0.986669570717955
ZBTB11	0.00778398140306561	0.976671457145331	0.0259779561139935	0.94986830689683	-0.0855811535853757	0.754163911858121	0.0290337411766628	0.994292658688173	0.0895936452123192	0.590912540359137	-0.196098722525064	0.227727556701391	0.0100243306531758	0.988075551918568	0.148956523663037	0.999825254749618	0.153703575005227	0.979721480014712	0	1	-0.175118588452083	0.209997300884552	-0.0789631053639526	0.84084341364817
ZBTB14	-0.0547097267180636	0.832861522799476	-0.0525976751698264	0.903518557908806	0.0649573274238402	0.906460524347973	-0.0151446293512001	0.997206629392131	0.148279461918173	0.401092795564757	-0.101978532754697	0.648725168528754	-0.0220096406470818	0.978232952458934	0.193495906650905	0.952305306886117	-0.0148653953012272	0.999550711701349	0	1	-0.0234110275403125	0.964146976989184	-0.085735691029949	0.819030015405185
ZBTB20	-0.103594466046245	0.219516543734477	-0.0500315049669949	0.837137245100752	-0.10603274663137	0.757046442117202	-0.091731573286446	0.918729397608139	0.0449564976189413	0.878988793535139	-0.0927264564211537	0.666168729955255	0.0372320655123587	0.941656962811939	-0.124355908027659	0.980982143558636	0.0738756262174276	0.999550711701349	-0.0585477188021699	0.96823783817662	-0.0855485657841768	0.728117265480203	-0.0242396897254088	0.957284328770663
ZBTB25	0.0483351211492436	0.850993629026404	-0.21264233117872	0.269650642849531	0.216556297332309	0.554035195986695	-0.0105440273466863	0.997206629392131	0.00329871246928977	0.993208868864546	-0.111181239261531	0.567679096922998	-0.00313861078294505	0.997179601940813	-0.165299234526373	0.986778374076059	0.0811181445095083	0.999550711701349	0	1	-0.223276104658983	0.234185104294806	0.0354976574376366	0.932049355944039
ZBTB3	-0.0543614121012015	0.862246803147105	-0.171225755775155	0.378872147312469	-0.103156516978677	0.86790682168591	0.00372011899097844	0.999284806025574	0.0786167559086056	0.868832310138927	0.0419152039454135	0.932249513250888	-0.0768502519198712	0.927730013984337	0.0862076839935043	0.999825254749618	0.108430760675463	0.999550711701349	0	1	-0.358105186302318	0.16696668557759	-0.123551439814964	0.755115352835168
ZBTB33	0.158162492365899	0.609984610155096	0.39260611522335	0.190167189383363	-0.166533840891663	0.820887234573962	0.0969656941373696	0.982995898930407	-0.34323073535932	0.0723619507232728	0.395989933248711	0.138922877609337	0.0352226584097245	0.975475837527073	0.0488619878014682	0.999825254749618	0.0638982200994015	0.999550711701349	0	1	-0.0248939305399488	0.954420794232351	0.0243888617833011	0.957187104668613
ZBTB34	0.0284814876359005	0.927429074444908	0.0130416228604216	0.979831814117755	0.186270385872761	0.515452112568073	0.0469393669566066	0.988758631833133	-0.0417859590850839	0.900138072014051	0.0769799202663975	0.738877994748396	0.0620035440139775	0.895055793832573	-0.202417274091054	0.956514007219594	0.143379712225176	0.999550711701349	0	1	-0.0194356870788334	0.955619340148113	0.0842243764565382	0.806711598908988
ZBTB37	-0.00526761929573486	0.981417421671315	-0.0688565974443036	0.750598641816629	0.0239820437066208	0.950350041514519	-0.0266513659306264	0.992452994501396	0.0158955646825088	0.946615552210864	-0.0439959464579565	0.805134059985151	0.0346266984304167	0.949673319640805	-0.0246092009300995	0.999825254749618	-0.0302844277840916	0.999550711701349	0	1	-0.162841167183566	0.225665664187483	-0.021247628100707	0.947312764895346
ZBTB38	-0.0234216980340654	0.937013565054783	-0.141096979844945	0.559322426797501	0.341242395223844	0.15205880405325	0.0372989549794168	0.98761205044491	0.0274226013012617	0.925129244170106	-0.108523772796409	0.656678535116058	0.0235879333484735	0.978581180515503	0.166497596277056	0.961403203452512	-0.00432089509669503	0.999550711701349	0	1	0.0388825508356512	0.91922905713532	0.0958599647664949	0.772919737382167
ZBTB40	-0.0502475053866564	0.809963788691079	0.0858572675385357	0.778165429090202	0.147990793031639	0.615164697695969	-0.135391296090359	0.864373475668285	-0.0145355534292704	0.964560156259987	-0.0082290207607312	0.979132171376976	0.0487805830422506	0.916089956431476	-0.0264214497026253	0.999825254749618	-0.0904520626480504	0.999550711701349	0	1	-0.0241272224740796	0.937165811449957	-0.0297659750466234	0.966393782444263
